Review # (roughly),Artist Name,Album Name,Melon's Rating,Link To Review
877,Blu,Good To Be Home,6,https://www.youtube.com/watch?v=Od3bBCq5mkY
876,Coldplay,Ghost Stories,4,https://www.youtube.com/watch?v=FihAfj0FALk
875,The Roots,...And Then You Shoot Your Cousin,4,https://www.youtube.com/watch?v=7BByISrInfI
874,USA Out of Vietnam,Crashing Diseases and Incurable Airplanes,7,https://www.youtube.com/watch?v=3MnBA__QrfY
873,The Black Keys,Turn Blue,4,https://www.youtube.com/watch?v=CklabgHYnGA
872,Swans,To Be Kind,10,https://www.youtube.com/watch?v=8NQyDKbGVOg
871,TOBACCO,Ultima II Massage,8,https://www.youtube.com/watch?v=jQfCJVAwFL8
870,Agalloch,The Serpent & the Sphere,6,https://www.youtube.com/watch?v=UrCN1B8QtDw&t=91s
869,Little Dragon,Nabuma Rubberband,6,https://www.youtube.com/watch?v=KVD4K6dQ5ss
868,Chromeo,White Women,5,https://www.youtube.com/watch?v=WX1qWv05ILU
867,Vallenfyre,Splinters,7,https://www.youtube.com/watch?v=fopTU6h2tjU
866,Mac Miller,Faces,6,https://www.youtube.com/watch?v=RjWLVFVlof0
865,AJJ,Christmas Island,5,https://www.youtube.com/watch?v=h64DvnMaCnU
864,tUnE-yArDs,Nikki Nack,8,https://www.youtube.com/watch?v=yS27JEUJXXc
863,BADBADNOTGOOD,III,7,https://www.youtube.com/watch?v=sVZ5oiYKc5g
862,Lykke Li,I Never Learn,6,https://www.youtube.com/watch?v=U6Zbc8Q3Jgo
861,Lord Mantis,Death Mask,6,https://www.youtube.com/watch?v=5O52mY0F9LQ
860,Pixies,Indie Cindy,4,https://www.youtube.com/watch?v=rw4YjdWaswE
859,Ought,More Than Any Other Day,7,https://www.youtube.com/watch?v=PhCE3XxgHSQ
858,Sleaford Mods,Divide and Exit,6,https://www.youtube.com/watch?v=RO4Gc_tF6Ck
857,Neil Cicierega,Mouth Sounds,8,https://www.youtube.com/watch?v=cLgarIGTAe0
856,Damon Albarn,Everyday Robots,5,https://www.youtube.com/watch?v=4-Ds7dKjIRE
855,Future,Honest,2,https://www.youtube.com/watch?v=d1kwJtkFtwA
854,Pharoahe Monch,PTSD,7,https://www.youtube.com/watch?v=scJ9fS5S7bo
853,Thantifaxath,Sacred White Noise,8,https://www.youtube.com/watch?v=W1APvyVVm-4
852,Chet Faker,Built On Glass,3,https://www.youtube.com/watch?v=71iEgW0ABhY
851,Girl Talk & Freeway,Broken Ankles EP,8,https://www.youtube.com/watch?v=TSgrGqOIXGw
850,Ratking,So It Goes,8,https://www.youtube.com/watch?v=u8_m_s9NhLk
849,Avey Tare's Slasher Flicks,Enter the Slasher House,5,https://www.youtube.com/watch?v=dpO20mTsOpQ
848,Todd Terje,It's Album Time,6,https://www.youtube.com/watch?v=xTnE5MpqHvI
847,OFF!,Wasted Years,7,https://www.youtube.com/watch?v=I4YvFQPplxQ
846,SZA,Z,4,https://www.youtube.com/watch?v=97v_pftI5yM
845,John Frusciante,Enclosure,2,https://www.youtube.com/watch?v=qUFXgTdYBwk
844,Timber Timbre,Hot Dreams,8,https://www.youtube.com/watch?v=csJSEJmKjYc
843,CunninLynguists,Strange Journey Volume Three,7,https://www.youtube.com/watch?v=-yAzXtjPqR8
842,White Hinterland,Baby,8,https://www.youtube.com/watch?v=Yc6e--9NCOs
841,Mac DeMarco,Salad Days,5,https://www.youtube.com/watch?v=UuvtAqrcSOo
840,Cloud Nothings,Here and Nowhere Else,6,https://www.youtube.com/watch?v=dXDCTqOPNqs
839,IDYLLS,Prayer for Terrene,8,https://www.youtube.com/watch?v=VbXaF5EmTFk
838,Future Islands,Singles,7,https://www.youtube.com/watch?v=Zr4YJIqx31c
837,Liars,Mess,8,https://www.youtube.com/watch?v=19ecDCf3iLY
836,NoCanDo,Jimmy the Burnout,6,https://www.youtube.com/watch?v=mM40Rp0m5AA
835,The War on Drugs,Lost in the Dream,7,https://www.youtube.com/watch?v=lQ3OTq63SDY
834,Sisyphus,Sisyphus,7,https://www.youtube.com/watch?v=Fex6mMwSN3c
833,La Dispute,Rooms of the House,7,https://www.youtube.com/watch?v=_7Rfp95Jcw8
832,Freddie Gibbs & Madlib,Piñata,9,https://www.youtube.com/watch?v=H2fc-AaU0Sw
831,Tycho,Awake,6,https://www.youtube.com/watch?v=zWJVs2acHZg
830,White Suns,Totem,8,https://www.youtube.com/watch?v=1WP-MMO45NY
829,Skrillex,Recess,5,https://www.youtube.com/watch?v=a1eL0IQk5VI
828,Onyx,Wakedafucup,7,https://www.youtube.com/watch?v=T2i-R2Bru2s
827,Evian Christ,Waterfall,7,https://www.youtube.com/watch?v=ZFQzmNCJh6I
826,Ibibio Sound Machine,Ibibio Sound Machine,7,https://www.youtube.com/watch?v=-qsmQxWkiAs
825,MØ,No Mythologies to Follow,6,https://www.youtube.com/watch?v=nQ9h3KOYNhY
824,Real Estate,Atlas,3,https://www.youtube.com/watch?v=HdRbrgxxBuU
823,Pharrell Williams,G I R L,3,https://www.youtube.com/watch?v=CRPhFCPbrpQ
822,Carla Bozulich,Boy,8,https://www.youtube.com/watch?v=rJ-GxWyqnu0
821,Wild Beasts,Present Tense,7,https://www.youtube.com/watch?v=MBkph9YoG8w
820,The Hotelier,"Home, Like Noplace is There",6,https://www.youtube.com/watch?v=B42U6Puyx7U
819,Beck,Morning Phase,4,https://www.youtube.com/watch?v=BrAgo1Qh4uk
818,St. Vincent,St. Vincent,7,https://www.youtube.com/watch?v=qP2hHvB4d_Y
817,Migos,No Label 2,5,https://www.youtube.com/watch?v=s6WkQrRC35c
816,Schoolboy Q,Oxymoron,7,https://www.youtube.com/watch?v=FPsrNDt81aM
815,Artificial Brain,Labyrinth Constellation,8,https://www.youtube.com/watch?v=JQbidnJumDs
814,Angel Olsen,Burn Your Fire for No Witness,5,https://www.youtube.com/watch?v=36W_fuo6k4s
813,G Herbo,Welcome To Fazoland,7,https://www.youtube.com/watch?v=ku9BgerCj_k
812,The Glitch Mob,Love Death Immortality,3,https://www.youtube.com/watch?v=J_fZGm7NHbE
811,Temples,Sun Structures,5,https://www.youtube.com/watch?v=BxUup9eAILs
810,Sun Kil Moon,Benji,9,https://www.youtube.com/watch?v=ZTIJvNmsQgo
809,Have a Nice Life,The Unnatural World,8,https://www.youtube.com/watch?v=NRYIEL8sSdE
808,Sunn O))) & Ulver,Terrestrials,6,https://www.youtube.com/watch?v=L8IsRJlOFzU
807,Xiu Xiu,Angel Guts: Red Classroom,7,https://www.youtube.com/watch?v=nzO5rysgAQs
806,Behemoth,The Satanist,9,https://www.youtube.com/watch?v=5pfUULxVoSU
805,Young Fathers,Dead,6,https://www.youtube.com/watch?v=D5GI7_pGOJ0
804,Isaiah Rashad,Cilvia Demo,6,https://www.youtube.com/watch?v=RzWl53ifcms
803,Actress,Ghettoville,8,https://www.youtube.com/watch?v=7VTfz-V5JeA
802,Step Brothers,Lord Steppington,8,https://www.youtube.com/watch?v=oZsH0U3tZbA
801,Indian,From All Purity,8,https://www.youtube.com/watch?v=qckTUjyzNPg
800,Against Me!,Transgender Dysphoria Blues,5,https://www.youtube.com/watch?v=0ZA29cQNoQc
799,Thee Silver Mt. Zion Memorial Orchestra,Fuck Off Get Free We Pour Light on Everything,8,https://www.youtube.com/watch?v=I_UR-FF5h2I
798,Mogwai,Rave Tapes,6,https://www.youtube.com/watch?v=IUd5YFoXCl8
797,Murmur,Murmur,8,https://www.youtube.com/watch?v=MQDRPhGU9_k
796,Big Ups,Eighteen Hours of Static,8,https://www.youtube.com/watch?v=UT4gpKs2G8Y
795,Lee Bannon,Alternate/Endings,6,https://www.youtube.com/watch?v=ZKU98ZjIwOU
794,Calvaiire,Forceps,7,https://www.youtube.com/watch?v=n6xdDoeRlI4
793,Burial,Rival Dealer,5,https://www.youtube.com/watch?v=djD3ed7JwiY
792,Beyoncé,Beyoncé,6,https://www.youtube.com/watch?v=od6nfOOtyK4
791,Childish Gambino,Because the Internet,5,https://www.youtube.com/watch?v=i2uzq3A9YbU
790,Xiu Xiu,Nina,8,https://www.youtube.com/watch?v=ZxB8txjcYzM
789,Hopsin,Knock Madness,3,https://www.youtube.com/watch?v=8nOe4cyttnQ
788,Soupcans,Parasite Brain,7,https://www.youtube.com/watch?v=gdXGEworpCI
787,Nils Frahm,Spaces,7,https://www.youtube.com/watch?v=a6tuB0ksw18
786,Blood Orange,Cupid Deluxe,2,https://www.youtube.com/watch?v=oc5cWsoV3ho
785,Death Grips,Government Plates,6,https://www.youtube.com/watch?v=Ca1tyVTGf3w
784,The Debauchees,Big Machines and Peculiar Beings,7,https://www.youtube.com/watch?v=XjSjgPvaqgw
783,Da Mafia 6ix,6ix Commandments,8,https://www.youtube.com/watch?v=x4of2hBNPpo
782,Lady Gaga,ARTPOP,6,https://www.youtube.com/watch?v=2lR7MWjLGDU
781,An Autumn for Crippled Children,Try Not to Destroy Everything You Love,7,https://www.youtube.com/watch?v=jVQJa_aVypc
780,M.I.A.,Matangi,7,https://www.youtube.com/watch?v=-v5hKxV70-0
779,Eminem,The Marshall Mathers LP 2,7,https://www.youtube.com/watch?v=K2uBdDrUIqU
778,Hellfyre Club,Dorner vs. Tookie,7,https://www.youtube.com/watch?v=OLWOPLSto9s
777,Mariam the Believer,Blood Donation,8,https://www.youtube.com/watch?v=G_sH1C5MjzQ
776,Action Bronson / Party Supplies,Blue Chips 2,6,https://www.youtube.com/watch?v=KLSF6OExWec
775,Cara Neir,"Portals to a Better, Dead World",7,https://www.youtube.com/watch?v=BVAuofrPpfU
774,Arcade Fire,Reflektor,5,https://www.youtube.com/watch?v=I0G9Uw0QVYM
773,Toxic Holocaust,Chemistry of Consciousness,6,https://www.youtube.com/watch?v=PxeVDCXOoos
772,Sky Ferreira,"Night Time, My Time",4,https://www.youtube.com/watch?v=hwEA9vhpQDA
771,Quelle Chris,Ghost at the Finish Line,7,https://www.youtube.com/watch?v=ElxzDYTLs7k
770,Moonface,Julia With Blue Jeans On,7,https://www.youtube.com/watch?v=IhzS6Du5-nI
769,Gesaffelstein,Aleph,5,https://www.youtube.com/watch?v=v7F2qoZkNIo
768,Armand Hammer,Race Music,8,https://www.youtube.com/watch?v=ZyuHpnylj38
767,AFI,Burials,2,https://www.youtube.com/watch?v=JNyoitGE2cc
766,Future of the Left,How To Stop Your Brain In An Accident,8,https://www.youtube.com/watch?v=qXvyxrarDxw
765,Shad,Flying Colours,7,https://www.youtube.com/watch?v=OJkmhEfwrnk
764,Black Milk,No Poison No Paradise,8,https://www.youtube.com/watch?v=wXYj6ExDLaY
763,Cults,Static,4,https://www.youtube.com/watch?v=WedevnI57u0
762,Tim Hecker,Virgins,9,https://www.youtube.com/watch?v=YzjLq2AoWv8
761,Oranssi Pazuzu,Valonielu,6,https://www.youtube.com/watch?v=u3BWyaejZX8
760,Haunted Horses,Watcher,7,https://www.youtube.com/watch?v=MapvwWsSYco
759,Pusha T,My Name Is My Name,6,https://www.youtube.com/watch?v=osgjyexGTEo
758,Danny Brown,OLD,7,https://www.youtube.com/watch?v=GYaVI3fLFz0
757,Daniel Avery,Drone Logic,8,https://www.youtube.com/watch?v=_g2wiO5w0dc
756,Cage the Elephant,Melophobia,8,https://www.youtube.com/watch?v=Od7fLNhEecM
755,Darkside,Psychic,8,https://www.youtube.com/watch?v=h_7zG3XQTSo
754,of Montreal,Lousy With Sylvianbriar,8,https://www.youtube.com/watch?v=k9X1u7H_JcU
753,Four Tet,Beautiful Rewind,7,https://www.youtube.com/watch?v=tCGtdhEqO8A
752,Oneohtrix Point Never,R Plus Seven,6,https://www.youtube.com/watch?v=313T1dQJ8fk
751,Melt-Banana,Fetch,9,https://www.youtube.com/watch?v=7UkObDLYo1Y
750,Drake,Nothing Was the Same,5,https://www.youtube.com/watch?v=nk-QWzy6ihQ
749,Touché Amoré,Is Survived By,8,https://www.youtube.com/watch?v=FRHf92JDVSQ
748,Machinedrum,Vapor City,7,https://www.youtube.com/watch?v=BDEDC-KNewI
747,MGMT,MGMT,6,https://www.youtube.com/watch?v=C-R3xTRHw9M
746,Bill Callahan,Dream River,8,https://www.youtube.com/watch?v=PVvK_xMD8n0
745,Crystal Stilts,Nature Noir,6,https://www.youtube.com/watch?v=HJ4X8Zuovrs
744,SISU,Blood Tears,6,https://www.youtube.com/watch?v=tSkKa5OQWfM
743,Flatbush Zombies,BetterOffDEAD,8,https://www.youtube.com/watch?v=jZUq4bsM2VY
742,Janelle Monáe,The Electric Lady,7,https://www.youtube.com/watch?v=u3qbwIl1l-Q
741,The Weeknd,Kiss Land,5,https://www.youtube.com/watch?v=V2T25eBfJng
740,Holy Ghost!,Dynamics,7,https://www.youtube.com/watch?v=02FAk9TYCas
739,Arctic Monkeys,AM,3,https://www.youtube.com/watch?v=Vcjy0dr42gc
738,Factory Floor,Factory Floor,6,https://www.youtube.com/watch?v=28ikdznA3lc
737,Nine Inch Nails,Hesitation Marks,6,https://www.youtube.com/watch?v=DXl_9cCuaAU
736,Denzel Curry,Nostalgic 64,7,https://www.youtube.com/watch?v=TxBRICiy0KU
735,Jonathan Rado,Law and Order,4,https://www.youtube.com/watch?v=93EA4JIEgWI
734,Modern Life Is War,Fever Hunting,7,https://www.youtube.com/watch?v=7mDFyxgWRcg
733,Chelsea Wolfe,Pain Is Beauty,8,https://www.youtube.com/watch?v=oefX916-gYw
732,Holograms,Forever,6,https://www.youtube.com/watch?v=EMYmf-RZql0
731,Kayo Dot,Hubardo,7,https://www.youtube.com/watch?v=rmE2I04VFX0
730,YC The Cynic,GNK,8,https://www.youtube.com/watch?v=mU5d-KfXDNg
729,King Krule,6 Feet Beneath the Moon,7,https://www.youtube.com/watch?v=kVZXrqUYKyA
728,No Age,An Object,6,https://www.youtube.com/watch?v=zxL1xbQa20k
727,A$AP Ferg,Trap Lord,7,https://www.youtube.com/watch?v=YFTUk2n9QCU
726,Earl Sweatshirt,Doris,6,https://www.youtube.com/watch?v=VfeDoYdR2po
725,Julia Holter,Loud City Song,8,https://www.youtube.com/watch?v=aqANxjB58wA
724,Dizzy Wright,The Golden Age,5,https://www.youtube.com/watch?v=kfGzy69KKe4
723,Julia Holter,Loud City Song,8,https://www.youtube.com/watch?v=aqANxjB58wA
722,Washed Out,Paracosm,6,https://www.youtube.com/watch?v=FK0W-k8K2ew
721,Dawn of Midi,Dysnomia,5,https://www.youtube.com/watch?v=9W7aWYbjd6c
720,Dead in the Dirt,The Blind Hole,6,https://www.youtube.com/watch?v=drEvNUbqbPs
719,Gorguts,Colored Sands,8,https://www.youtube.com/watch?v=XV6nHQJMe7g
718,Tech N9ne,Something Else,4,https://www.youtube.com/watch?v=YUJdtb1j1jM
717,AlunaGeorge,Body Music,7,https://www.youtube.com/watch?v=VBtBgCyA8BE
716,The Underachievers,Lords Of Flatbush,5,https://www.youtube.com/watch?v=CYKt8BRwoDc
715,Edward Sharpe & the Magnetic Zeros,Edward Sharpe & the Magnetic Zeros,3,https://www.youtube.com/watch?v=YHg5pYYEjRs
714,Fuck Buttons,Slow Focus,6,https://www.youtube.com/watch?v=EC9-QwUEaoc
713,KA,The Night's Gambit,8,https://www.youtube.com/watch?v=IHXn82SEoLY
712,Lycus,Tempest,7,https://www.youtube.com/watch?v=VZ2VfOOAyow
711,Letlive.,The Blackest Beautiful,5,https://www.youtube.com/watch?v=_MGNJbLc1wI
710,Jay-Z,Magna Carta Holy Grail,6,https://www.youtube.com/watch?v=wBgqAKxujkE
709,Billy Woods,Dour Candy,7,https://www.youtube.com/watch?v=wxH8Q4b-0gg
708,Joey Bada$$,Summer Knights,7,https://www.youtube.com/watch?v=TKeH0PM48EI
707,Kyary Pamyu Pamyu,なんだこれくしょん (Nanda Collection),8,https://www.youtube.com/watch?v=N1_k2ikvXkc
706,Run the Jewels,Run the Jewels,8,https://www.youtube.com/watch?v=qvTJQU4nyqU
705,Candy Claws,Ceres & Calypso in the Deep Time,7,https://www.youtube.com/watch?v=sJbkuz8zMyo
704,Stone Titan,Scratch 'n Sniff,8,https://www.youtube.com/watch?v=Pkat6FdK-oU
703,Locrian,Return To Annihilation,6,https://www.youtube.com/watch?v=GINcxJ20efI
702,Smith Westerns,Soft Will,8,https://www.youtube.com/watch?v=Ce07L512gG4
701,Take Over And Destroy,Endless Night,7,https://www.youtube.com/watch?v=WlKQsXvfcds
700,Autopsy,The Headless Ritual,6,https://www.youtube.com/watch?v=U-f5nFg-8Sk
699,Kanye West,Yeezus,5,https://www.youtube.com/watch?v=Vns-81egipQ
698,J. Cole,Born Sinner,5,https://www.youtube.com/watch?v=JSjc0XzeImg
697,Quasimoto,Yessir Whatever,7,https://www.youtube.com/watch?v=lNat70LnRuk
696,The World Is a Beautiful Place and I Am No Longer Afraid to Die,"Whenever, If Ever",7,https://www.youtube.com/watch?v=qsyAV70z5K4
695,Mac Miller,Watching Movies with the Sound Off,6,https://www.youtube.com/watch?v=XdiGRpg1Row
694,Zomby,With Love,5,https://www.youtube.com/watch?v=O6HlyfasxKE
693,James Holden,The Inheritors,7,https://www.youtube.com/watch?v=YeHgbYZm6H0
692,Melt Yourself Down,Melt Yourself Down,7,https://www.youtube.com/watch?v=7CDFaYbl7L0
691,Deafheaven,Sunbather,8,https://www.youtube.com/watch?v=rzolEHmXNBE
690,Boards of Canada,Tomorrow's Harvest,6,https://www.youtube.com/watch?v=k-37V-1igRw
689,Young Fathers,Tape Two,8,https://www.youtube.com/watch?v=YNR8gi8WxmY
688,Queens of the Stone Age,...Like Clockwork,9,https://www.youtube.com/watch?v=5uvj_3nd5kY
687,CX KiDTRONiK,Krak Attack 2: Ballad of Elli Skiff,6,https://www.youtube.com/watch?v=LDMNhCOs0G0
686,Thundercat,Apocalypse,3,https://www.youtube.com/watch?v=95Y5IyPsMpc
685,Mr. Muthafuckin' eXquire,Kismet,7,https://www.youtube.com/watch?v=NUv6sK-7POE
684,Disclosure,Settle,7,https://www.youtube.com/watch?v=w33XqeTSNeg
683,Jon Hopkins,Immunity,8,https://www.youtube.com/watch?v=KmiwDR2W2T8
682,Baths,Obsidian,6,https://www.youtube.com/watch?v=drLldJfKOGs
681,Laura Marling,Once I Was an Eagle,7,https://www.youtube.com/watch?v=98AjeD_2AFc
680,Daft Punk,Random Access Memories,8,https://www.youtube.com/watch?v=tTUBoFVi-HY
679,The National,Trouble Will Find Me,4,https://www.youtube.com/watch?v=5gDORqcKe2c
678,Travis Scott,Owl Pharaoh,3,https://www.youtube.com/watch?v=ijsQkQwNKzs
677,Classixx,Hanging Gardens,6,https://www.youtube.com/watch?v=ev49SUoNyrQ
676,Bibio,Silver Wilkinson,7,https://www.youtube.com/watch?v=CDLs0XZiE8A
675,The Dillinger Escape Plan,One of Us Is the Killer,8,https://www.youtube.com/watch?v=sEVQ4ZFxZxM
674,Jenny Hval,Innocence Is Kinky,7,https://www.youtube.com/watch?v=W3v3SPfkTzE
673,Vampire Weekend,Modern Vampires of the City,7,https://www.youtube.com/watch?v=U2oWxvgeboY
672,Anamanaguchi,Endless Fantasy,6,https://www.youtube.com/watch?v=gx6YSnW3tUc
671,The Uncluded,Hokey Fright,7,https://www.youtube.com/watch?v=7jZ7aMkv59U
670,Co La,Moody Coup,6,https://www.youtube.com/watch?v=wG034hgGvis
669,Savages,Silence Yourself,8,https://www.youtube.com/watch?v=16QuI9jkn7w
668,Deerhunter,Monomania,6,https://www.youtube.com/watch?v=BSKuO06eluM
667,Colin Stetson,New History Warfare Vol. 3: To See More Light,7,https://www.youtube.com/watch?v=MYJHHxjlwOQ
666,Chance The Rapper,Acid Rap,6,https://www.youtube.com/watch?v=pLGKl1e5_WM
665,Iggy & The Stooges,Ready to Die,4,https://www.youtube.com/watch?v=ooUmHvnjmwg
664,Colin Stetson,New History Warfare Vol. 3: To See More Light,7,https://www.youtube.com/watch?v=MYJHHxjlwOQ
663,R.A. The Rugged Man,Legends Never Die,6,https://www.youtube.com/watch?v=fMWT7_SsowU
662,Phoenix,Bankrupt!,5,https://www.youtube.com/watch?v=zIIuA6__2RQ
661,Yeah Yeah Yeahs,Mosquito,5,https://www.youtube.com/watch?v=s0DvP63D0B0
660,Kid Cudi,Indicud,2,https://www.youtube.com/watch?v=oA_9nhU65Ts
659,Ghostface Killah & Adrian Younge,Twelve Reasons To Die,8,https://www.youtube.com/watch?v=TJEvrZHcEMY
658,Oh Sees,Floating Coffin,5,https://www.youtube.com/watch?v=dLSyfSJ00VQ
657,Ghost,Infestissumam,5,https://www.youtube.com/watch?v=UO3iVVkcf9A
656,The Haxan Cloak,Excavation,8,https://www.youtube.com/watch?v=dFDF8bMJ-NA
655,Charli XCX,True Romance,3,https://www.youtube.com/watch?v=0fgfTrHZGlY
654,Big K.R.I.T.,King Remembered In Time,7,https://www.youtube.com/watch?v=7_OZ4Bsyipk
653,Swain,Howl,8,https://www.youtube.com/watch?v=DYjFU8zATdc
652,Kurt Vile,Wakin on a Pretty Daze,8,https://www.youtube.com/watch?v=D3ZoR4mwdnw
651,Little Women,Lung,6,https://www.youtube.com/watch?v=akI3DOvH2OA
650,James Blake,Overgrown,7,https://www.youtube.com/watch?v=vAA_szh6cDg
649,The Knife,Shaking the Habitual,9,https://www.youtube.com/watch?v=p5PwUsqFfuE
648,"Tyler, the Creator",Wolf,6,https://www.youtube.com/watch?v=aspbCJ68zqY
647,Bonobo,The North Borders,6,https://www.youtube.com/watch?v=e_c7Fh4dL0c
646,Bring Me The Horizon,Sempiternal,4,https://www.youtube.com/watch?v=D4sv3XN9-Ag
645,The Flaming Lips,The Terror,6,https://www.youtube.com/watch?v=dYLX9FtIzN8
644,Wavves,Afraid of Heights,6,https://www.youtube.com/watch?v=-PdB0GnBrtU
643,The Strokes,Comedown Machine,5,https://www.youtube.com/watch?v=plxG23-nifs
642,Kvelertak,Meir,8,https://www.youtube.com/watch?v=6KelOf9JfaY
641,Lapalux,Nostalchic,7,https://www.youtube.com/watch?v=yuMJBV-efV8
640,Dope Body,Saturday,7,https://www.youtube.com/watch?v=aEPCT7qnE04
639,Nails,Abandon All Life,7,https://www.youtube.com/watch?v=8cyqJakd27c
638,Justin Timberlake,The 20/20 Experience,5,https://www.youtube.com/watch?v=ylHizJmmJM4
637,Phosphorescent,Muchacho,6,https://www.youtube.com/watch?v=paeXfCrBNqs
636,KEN mode,Entrench,7,https://www.youtube.com/watch?v=POLivKAD5wg
635,David Bowie,The Next Day,7,https://www.youtube.com/watch?v=1wcik0kXxng
634,The Mary Onettes,Hit the Waves,7,https://www.youtube.com/watch?v=nzqQJIk4TYo
633,Soap&Skin,Sugarbread,7,https://www.youtube.com/watch?v=rTiya-mIJUU
632,Makthaverskan,II,7,https://www.youtube.com/watch?v=7VLIVkZyCgY
631,Rhye,Woman,6,https://www.youtube.com/watch?v=mHicFE6i0nE
630,The Men,New Moon,4,https://www.youtube.com/watch?v=Fm8qgVeig3g
629,Shlohmo,Laid Out,8,https://www.youtube.com/watch?v=aDn2lSqXhe4
628,The Drones,I See Seaweed,8,https://www.youtube.com/watch?v=Q7UfcEtU8AM
627,Darkthrone,The Underground Resistance,6,https://www.youtube.com/watch?v=3Ckbk-P7JxM
626,Atoms for Peace,AMOK,7,https://www.youtube.com/watch?v=DyJKBHILnx8
625,Tony Molina,Dissed and Dismissed,7,https://www.youtube.com/watch?v=axr3eLz-URQ
624,Steven Wilson,The Raven That Refused to Sing (And Other Stories),5,https://www.youtube.com/watch?v=mP7tl9-luZE
623,Grave Babies,Crusher,7,https://www.youtube.com/watch?v=-E3BVFqsD2s
622,Beach Fossils,Clash the Truth,8,https://www.youtube.com/watch?v=KbSMVxEPb-8
621,Portal,Vexovoid,5,https://www.youtube.com/watch?v=Rv3qVx2fUCU
620,Iceage,You're Nothing,8,https://www.youtube.com/watch?v=p0-ZLyefddQ
619,STRFKR,Miracle Mile,3,https://www.youtube.com/watch?v=C6ptrREuJGA
618,CZARFACE,CZARFACE,6,https://www.youtube.com/watch?v=sVKjoQMZCfU
617,Nick Cave & The Bad Seeds,Push the Sky Away,5,https://www.youtube.com/watch?v=tJqnPRuIdmQ
616,Pissed Jeans,Honeys,7,https://www.youtube.com/watch?v=XiSU9xDyJc0
615,Foals,Holy Fire,5,https://www.youtube.com/watch?v=IV0FxPl098Y
614,Autechre,Exai,8,https://www.youtube.com/watch?v=04flJC_4pv8
613,Dumbo Gets Mad,Quantum Leap,6,https://www.youtube.com/watch?v=Fcw5GlQwoXE
612,Grouper,The Man Who Died in His Boat,7,https://www.youtube.com/watch?v=yBGd3VCdqII
611,clipping.,Midcity,8,https://www.youtube.com/watch?v=UkJfb2np5JA
610,Unknown Mortal Orchestra,II,7,https://www.youtube.com/watch?v=1WnqvDivfDg
609,Veronica Falls,Waiting For Something to Happen,6,https://www.youtube.com/watch?v=VysUDwL62z4
608,My Bloody Valentine,m b v,8,https://www.youtube.com/watch?v=EEY6WYtxZFQ
607,The Underachievers,Indigoism,7,https://www.youtube.com/watch?v=Ki_jLJWcCYI
606,Tomahawk,Oddfellows,6,https://www.youtube.com/watch?v=zxbcZUAP1nc
605,Adam Green & Binki Shapiro,Adam Green & Binki Shapiro,6,https://www.youtube.com/watch?v=oeisOVTBY8k
604,Adam Green & Binki Shapiro,Adam Green & Binki Shapiro,6,https://www.youtube.com/watch?v=oeisOVTBY8k
603,Tegan and Sara,Heartthrob,3,https://www.youtube.com/watch?v=S8WH_9n6x9w
602,Local Natives,Hummingbird,5,https://www.youtube.com/watch?v=TJbUkULlkMk
601,Buke and Gase,General Dome,8,https://www.youtube.com/watch?v=5WPD-GvKG3w
600,Cakes da Killa,The Eulogy,8,https://www.youtube.com/watch?v=NczoVKmb1xs
599,Foxygen,We Are the 21st Century Ambassadors of Peace & Magic,8,https://www.youtube.com/watch?v=o6bkUlYcLD8
